"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"Grayson","VA",,"51","077",1838,116.253791708797,114.297524314183,116.253791708797,112.41768579492,114.928843906346,114.928843906346,123.555555555556,114.02027027027,123.833819241983,121.177919619964,119.489975713129,113.218978032595,114.02027027027,108.691075514874,120.52605157472,119.129622256188,120.570175438596,122.380537308626,125.328597800127,126.199494949495,125.105663567202,118.845428220428,124.844444444444,125.628415300546,131.528996785099,125.105663567202,125.628415300546,124.538773407097,122.41406867372,121.919253268548,119.938060392596,114.142857142857,109.160835713677,108.018432756838,109.082113981079,105.333333333333,103.51966873706,106.862573099415,107.917570498915,109.18284789644,106.275902901125,107.458785249458,108.719885121535,106.500524549978,107.578475336323,106.275902901125,107.992057624777,105.668991127528,102.475928473177,101.895306859206,105.668991127528,105.081775700935,107.845118695651,108.732875435528,102.350427350427,102.475928473177,101.351808043258,101.913868258218,102.785294333676,107.017837549229,108.533791523482,104.150987062349,104.150987062349,103.673214285714,105.121170553269,104.612784870085,104.165625,100.854037267081,108.040540540541,105.978784956606,108.393704743097,101.99083942813,100.609917581871,102.172678405227,95.3478919040143,101.253616200579,104.545454545455,103.183229813665,107.529194837124,109.593421653723,107.533112582781,110.794896957802,108.03793181305,107.529194837124,107.529194837124,107.529194837124,110.341643582641,108.556832694764,108.297382253907,108.802177858439,109.539473684211,109.7604415694,110.725763080356,110.338093239354,116.002214580117,125.846056987884,128.874831309042,130.973711109342
"Pecos","TX",,"48","371",1839,,,,,,,,42.088963963964,41.7026923033396,41.1923207041151,41.796736190487,41.9530259049663,41.8170878459687,41.9530259049663,42.088963963964,43.6153441933789,42.5170068027211,41.3448843419004,44.4126074498567,44.4610778443114,44.4610778443114,42.8532682397613,42.8532682397613,42.8532682397613,46.1183704842429,46.3677149654872,44.7360296387774,46.3163317877383,47.244094488189,43.1730796671864,42.9650642281698,42.8476658852372,43.0688484100031,42.8612800463365,48.5724233983287,48.4639675613493,50.8700003043955,48.7833879820083,48.5157288435977,48.5157288435977,48.8671472708548,42.9844738355377,47.9616979514703,48.8671472708548,51.3860756810831,53.010844829986,48.3499616270146,47.792039453181,47.3243538405533,48.3499616270146,48.573647162638,48.6801331479414,49.4371871503634,52.6346604215457,55.5555555555556,55.5555555555556,54.7620885057218,55.5555555555556,58.2672554884587,60.7979743835694,59.2452830188679,55.5555555555556,59.2605383348308,62.4636627906977,59.2757936507937,59.2757936507937,58.2847626977519,65.3453208009808,67.5063709296838,64.11779458946,60.7703814510097,60.7049608355091,58.3101720610348,59.1798273989695,55.0595238095238,52.7679507337526,55.6066174470027,51.8692502849867,56.3574851987595,60.0624573546589,57.8132559264635,57.9286422200198,57.2651876571172,49.5327380952381,52.164638087446,52.0272037666754,52.2540598986049,53.1898238747554,53.5357142857143,51.6240843133556,50.9846827133479,52.2540598986049,55.536643653744,60.2878805484546,60.3851963746224,58.7878971316025,57.1611251120812,56.2075833917354
"Las Animas","CO",,"08","071",1839,90.684253915911,88.5714285714286,90.7748192656478,91.2563667232598,87.890625,88.2310267857143,83.9483394833948,85.2869430108314,80.5210743204164,85.2869430108314,88.5714285714286,87.8537849799011,82.6446280991736,81.2019230769231,81.2019230769231,82.5688073394495,83.4335337341349,84.2877509199652,82.7863799543098,85.509281299402,85.1419681057954,84.2696629213483,96.4912280701754,84.2696629213483,85.672082717873,77.1198156682028,89.1849299882585,83.2507433102081,84.4614130140405,83.0562001215354,77.4526678141136,81.8880079286422,86.8015586003158,88.9686209037009,89.0253464797451,88.9296502248309,94.6842105263158,94.6842105263158,90.7535023538086,85.4863221884498,90.7535023538086,96.7245913290689,97.3902227990482,96.8724087893864,92.1552871469583,92.1552871469583,93.2835820895522,91.6921898928024,91.030679933665,98.8593155893536,90.5612244897959,105.574324324324,119.047619047619,111.607142857143,111.607142857143,106.48596321394,106.48596321394,106.030143769132,104.303898563836,108.333333333333,103.033472803347,100.270651670247,109.758556790931,107.858376511226,108.748481166464,108.09585492228,107.858376511226,106.092995169082,99.6842996007638,106.092995169082,113.693853796429,107.361111111111,111.501861812164,107.423031379514,109.573058197136,117.22515215067,111.130677741525,115.874855156431,125.454510319239,135.011976753318,132.222222222222,133.786458740751,131.443113293132,128.298761596622,124.583333333333,122.259624908625,115.008095770236,114.431023521933,116.379310344828,124.794745484401,121.925182481752,122.210486258435,125.994694960212,125,121.290031669687,123.50165757046,127.097135803713,127.097135803713
"Gooding","ID",,"16","047",1841,91.436170212766,91.2425275853896,92.1523711943794,93.1266228612825,92.1618852459016,92.6426107684699,87.4375,87.8218573446328,85.3154205607477,80.7748129954226,79.5454545454545,79.3980875032748,75.4292147481002,75.2005347593583,75.9931245225363,80.188679245283,84.1329966329966,82.7380952380952,78.8677031655477,74.8106060606061,75.6929637526652,79.1214689265537,78.5762711864407,79.1214689265537,74.5162463322841,72.983926984127,73.1528895391368,85.8232676414495,80.8853132754342,81.1875,84.1269817186502,90.9684065934066,94.9519230769231,90.9933328118001,92.7342256214149,89.3355667225014,94.1404045004362,96.5646806226516,95.8015156774268,94.1404045004362,91.6666666666667,93.29905834659,93.2692307692308,92.1474358974359,89.7435897435897,90.3361344537815,85.4910714285714,85.2272727272727,85.7248520710059,88.6524822695036,90.527950310559,90.6533575317604,88.7877795962902,88.5617376932572,86.215183762282,87.149627753473,85.1325757575758,84.3400667990963,86.9565217391304,94.4411057692308,92.4768518518518,94.327731092437,95.1017811704835,97.6668475311991,97.2222222222222,97.61336050306,93.8095238095238,91.7517006802721,92.9315476190476,94.1176470588235,94.8852197128851,95.9134615384615,96.8523403679654,93.8864628820961,98.4474241354975,97.5935828877005,97.498090145149,93.5601970485691,91.4502164502164,96.951871657754,92.2413793103448,92.2318007662835,90.5402212050693,94.3268497330282,94.7867298578199,96.3785046728972,92.2413793103448,90.2619589977221,90.8430232558139,93.3147632311978,99.025974025974,90.7367280606717,99.6655518394649,101.405152224824,100.207199626283,89.9021013408688,103.262249301853,102.564102564103
"Alamosa","CO",,"08","003",1842,83.9506172839506,90.0709219858156,92.2619047619048,82.2649572649573,86.1259004071406,91.3793103448276,93.7734433608402,93.7734433608402,88.9487870619946,86.4398174319034,88.8804841149773,94.6534710600727,95.5334987593052,79.1948961156278,88.9487870619946,92.4240622997279,88.9487870619946,88.9487870619946,83.7998418865408,88.5586608029508,86.756993006993,86.3157894736842,86.4677538917717,80.9798289150259,80.7065472198692,81.9088319088319,80.4093031724611,76.5796019900498,76.0588706023004,76.7543859649123,75.8416574176841,72.463768115942,73.7136890070249,74.2349496031419,74.5024324033758,75.4985754985755,76.3888888888889,76.8681318681319,77.6782519805776,79.3011451116243,78.9035087719298,85.0774421319363,91.9618528610354,91.9138308422824,90.703636295306,91.8658088235294,90.8704061895551,91.1347517730496,91.5002802982895,93.0040341188777,90.8923775627272,90.2625034539928,90.2625034539928,91.2839248434238,91.6663849765258,91.8461607127351,91.6663849765258,88.5808306807523,88.8364779874214,79.5559845559846,91.5023474178404,92.2585227272727,90.6060606060606,93.9585262298141,95.5148851766932,96.0526315789474,95.2607254141967,96.0671102070797,95.8299333605331,92.4826904055391,92.4826904055391,93.0906038518634,92.1492735915163,93.9345142243693,96.1168164313222,102.705738641428,104.980786540192,99.6259334640678,101.390498261877,100.665557404326,98.5307659436074,97.0706059643089,98.4126984126984,95.8333333333333,98.4643179765131,94.6253204658579,89.0151515151515,93.1613864759723,92.7487352445194,97.5609756097561,99.7920133111481,98.4126984126984,99.8248686514886,99.8248686514886,103.381058009007,105.016583747927,107.159142726858,107.591917042441
"Walthall","MS",,"28","147",1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6666666666667,75,75.876504447933,75.876504447933,78.6666666666667,71.1172741679873,74.2429837518464,76.5682656826568,71.9213894666141,66.0463821416666,67.3708705335474,67.0091095208455,66.8706327248727,64.8440166106205,70.6666666666667,70.6666666666667,71.9641993226899,71.0333333333333,69.713400464756
"Massac","IL","Paducah","17","127",1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1497584541063,66.8088241811816,72.7885944700461,79.0938864628821,74.8271889400922,74.6628781376679,74.4985673352435,72.3938223938224,69.8183511877038,67.2585506889764,70.234375,68.75,64.9136178861789,66.0353031015038,65.0406504065041,65.7424812030075,62.7255953410598,59.7855071107784,58.6267605633803,59.8053892215569,62.8333333333333,62.9111266620014,62.3066271607879,62.4760638297872,65.5430062823355,69.6314102564103,68.8390313390313,65.8508158508158,64.3939393939394,67.3076923076923,63.1146552330247
"Henry","KY","Louisville/Jefferson County","21","103",1845,,,,,85.1262862488307,91.1788399570354,86.9886858137511,86.8292682926829,86.8482039397451,86.1111111111111,87.4052478134111,84.5242738664648,87.4052478134111,85.1262862488307,85.1262862488307,87.4052478134111,83.6706210746685,83.3108654623888,86.3636363636364,79.4594594594595,85.0340136054422,83.6363636363636,83.6363636363636,83.6363636363636,89.8169336384439,84.8446219203836,83.3108654623888,83.3030303030303,79.9701046337818,75.8217515468824,76.8297105139854,84.8799126637555,84.0953890630721,88.0677966101695,87.9289259293941,87.7767606453867,82.6070623591285,87.7634660421546,82.0677096440455,82.6335877862595,88.4077595519199,90.9286315536316,92.6525374135668,92.3288823104999,91.112012987013,90.6878306878307,87.0454545454545,81.2869822485207,80.3362573099415,81.1565419970387,87.627688172043,90.3060064935065,94.5945945945946,91.112012987013,88.5302197802198,81.1887488977072,81.6338354577057,86.4864864864865,86.2455915357486,81.7567567567568,84.0011741462527,85.0644248900063,85.1016167162358,80.8080808080808,86.912238620134,88.2978723404255,82.7787021630616,81.36598621421,83.3333333333333,83.1383647798742,80.2782558806655,82.76008492569,79.6041308089501,84.4143356643357,87.5,92.8846153846154,88.7,93.1338891613536,101.342535476912,100.840336134454,104.033845656796,100.656922043011,98.1364392678869,95.7188644688645,100.42735042735,106.541218637993,100.42735042735,105.950244200244,103.272101033295,103.272101033295,100.395475372279,99.8888888888889,99.0702148124399,99.7685185185185,110.090267167473,117.741935483871,111.55753968254,115.12140171604
"Marquette","WI",,"55","077",1846,103.738839285714,103.134376907814,97.7708333333333,99.9333333333333,101.234654234654,99.9363636363636,99.5145502645503,99.949696969697,101.238738738739,97.4209290187891,97.9342948717949,94.3333333333333,97.9529616724739,92.0969696969697,91.5888494318182,94.9848024316109,94.8219466703509,95.5422327432414,94.527027027027,94.527027027027,94.7947454844007,94.7947454844007,93.6984246061515,92.4015588788316,93.7879878132798,93.1770833333333,93.6727417148405,95.5601092896175,97.4099099099099,99.4318181818182,95.7761068879831,96.1118721461187,96.9979296066253,96.3333333333333,95.9302325581395,94.9519230769231,93.3333333333333,94.8897546419098,99.4318181818182,99.4318181818182,98.9143546441496,100.442962962963,100.513259195894,100.907407407407,100.991504189179,99.9523809523809,95.1904761904762,96.4414957780458,94.5588235294118,93.9338235294118,95.1689481689482,98.8528481012658,100.967238118073,101.023017902813,103.508333333333,102.39975308642,102.910267991569,99.9090909090909,97.819468024901,97.5911458333333,97.5896905637255,97.8653250773994,98.625,99.3665210688592,103.320191158901,99.9333333333333,99.96,99.96,99.98,100.629089079014,102.604166666667,102.604166666667,100.792609781352,100.674915635546,102.880711141469,102.358974358974,103.958333333333,105,103.958333333333,103.958333333333,104.126602564103,101.607142857143,101.979166666667,100.074404761905,101.010427220534,99.8785714285714,99.9083333333333,100.413711583924,102.465331278891,107.310838445808,111.339600470035,104.166666666667,104.0625,100.827386541471,97.85515022927,99,96.3333333333333,96.7254464285714
"Carroll","IL",,"17","015",1847,68.5185185185185,68.1494836448753,73.6698942530465,73.1264637002342,69.3359375,69.0782422293676,69.5040343237705,67.5862751412202,69.0782422293676,64.1762481315396,63.2118758434548,60.61872909699,60.5627705627706,66.6029318036966,68.019222258107,62.1122595951412,64.7321428571429,67.381143890646,78.6089238845144,74.3823828667858,75.1002004008016,75.4284672037678,78.2467696345649,75.756734006734,74.1612903225806,74.1723744292238,80.092365967366,79.5373303167421,83.1305758313058,84.95,80.1201439610458,76.732962822618,75.8248730964467,79.3865423149925,76.4036958066809,71.5057303292597,66.4078463424602,71.875,76.6168464745768,76.1764705882353,79.9729347934793,76.8229885467903,76.2970561762059,74.1043613707165,76.6736579922874,76.1764705882353,74.2792806387467,76.4176417641764,76.8680171483258,79.3956043956044,80.1656688687035,84.5691779616265,89.5738520738521,88.3486918846859,88.2058823529412,91.5139919604205,86.9095519510457,83.5242594889248,77.9768786127168,70,69.8426573426573,70,75.7026726556438,82.8313253012048,94.3181818181818,94.6496212121212,86.996336996337,80.0009855862336,86.8089233753637,88.0300074453146,79.6069314534534,76.0732323232323,69.2307692307692,72.5949206633262,82.1230982019364,79.5559666975023,83.88239581084,85.2594491754789,80.0270513976555,77.3215749899688,77.2488163555002,75.6568778979907,75.9761729103478,70.1159109477124,67.1641791044776,72.2550953320184,84.6471026722925,86.0253164556962,89.2121877573428,85.0694444444444,85.0833840227088,81.9559228650138,83.3333333333333,75.7070707070707,72.1423830347382,64.6457765667575,62.8531073446328,65.0251507488142
"Gunnison","CO",,"08","051",1848,284.333672431333,277.808886813201,272.272727272727,288.632326820604,288.632326820604,281.279397930386,276.82601382931,275.496959899526,271.151660323982,268.693264662998,263.770969959314,265.227021040975,271.382101714229,284.69000421763,287.095741274416,281.911344124098,292.296036345024,282.154950016124,273.949843260188,268.292682926829,268.292682926829,255.059523809524,253.822473645947,248.306997742664,253.180661577608,248.306997742664,256.082159773323,244.943820224719,246.580547112462,243.986791148185,245.353907086641,248.306997742664,248.515743769291,248.306997742664,258.922777417261,252.069224981189,250.077184316147,265.881000287439,273.311897106109,248.306997742664,252.90110295277,250.817549370111,249.088699878493,250.418060200669,249.088699878493,244.453574363188,241.460265760208,246.454074488025,248.161764705882,254.67680608365,267.966900887574,244.453574363188,248.306997742664,231.643356643357,219.151675025469,224.457391045438,211.500974658869,224.30981595092,211.500974658869,212.49195106246,240.310414659465,224.772723085992,246.783819628647,252.159468438538,251.434326075784,259.088981159032,259.844628984731,255.611455108359,255.566801619433,263.120163073521,255.566801619433,272.314478463934,285.047912291471,291.8407960199,298.631226978507,292.908530318602,285.297823093376,282.129363080245,279.227557411273,279.094827586207,284.076311228629,295.799678327618,296.200384484903,297.352342158859,302.837105514823,308.831563231018,305.924976523438,296.331138287865,287.610619469027,298.908355960733,308.250927070457,321.122740247383,323.098470157294,324.715333907249,341.47272033575,350.957155879672,359.64035964036,374.837903988813
"Floyd","VA","Blacksburg","51","063",1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.246681415929,135.965829846583,135.482914923292,134.341397849462,140.914585012087,132.867852161785,140.349765624323,137.39247311828,157.476851851852,158.703703703704,140.914585012087,149.898788903271,142.931392931393,142.931392931393,142.299107142857,139.932738934615,138.950892857143,124.811674800954,132.988959942085,123.54035749197
"Brown","IN","Indianapolis","18","013",1850,,,,,,,,,,,,,,,,129.807692307692,136.89538419016,137.792712066906,137.037037037037,134.942886812046,130.277777777778,128.5140562249,127.662644054479,125.347023809524,116.687697160883,122.555746140652,124.51171875,126.034308779011,123.554153522608,124.940170940171,130.133024869867,132.781969365748,132.602040816327,130.133024869867,130.118595768267,126.314848856209,120.988900100908,129.708681458529,132.422052154195,134.337061187249,134.337061187249,131.875,136.518771331058,135.151763740771,130.90247868833,123.950381679389,120.192307692308,119.969882847038,119.649370026525,126.215953307393,129.467838196286,131.641243453903,129.711538461538,128.626044120797,134.77622651357,142.512981902117,137.28323699422,135.690104166667,142.025462962963,133.266666666667,133.882693692549,137.844827586207,140.24064171123,143.187946718648,149.591836734694,147.29020979021,141.997444358178,141.955835962145,141.125212806939,144.278350515464,139.941129749451,136.644080563081,139.657503379901,146.936274509804,149.237067789989,146.781629318394,147.5,148.981619473423,151.319875776398,156.19212962963,150.555368876941,147.880313367951,147.92899408284,145.220469576137,146.332720588235,145.366379310345,147.255057086126,147.842475386779,148.111111111111,147.087428325113,148.880597014925,149.291497975708,145.259017946289,146.710526315789,146.489434219496,142.936557855346,141.145833333333,144.328918711165
"Gasconade","MO",,"29","073",1851,73.1185326065981,75.8416154139226,71.5031850069329,77.0897977132806,73.7681436210848,74.1780272654371,72.8609625668449,73.5890136327185,74.1780272654371,72.8609625668449,72.0597790773229,70.6491649492257,71.1206896551724,70,70,71.1039529518395,73.1895223420647,72.7848101265823,71.4285714285714,72.1938775510204,72.5457662789599,72.6676043131739,73.6317982080694,72.1153846153846,75,78.8336933045356,79.46735395189,78.4420289855072,79.0663175517387,79.46735395189,79.3831478754159,77.2349874493145,77.2343322126298,77.1414286519069,76.58125,76.7343291788856,75.2702702702703,73.2149561029503,72.845165394402,75.2702702702703,74.3041770057899,74.1666666666667,73.6885245901639,73.2236070381232,70.5676020408163,73.3342490842491,72.2242325277596,72.6666666666667,69.1558441558442,70.1530612244898,70.970695970696,68.3343502135448,71.8484650555193,72.4816858968913,73.0485129205266,72.9807692307692,73.1014799154334,73.5867446393762,76.5083440308087,78.804780876494,78.0673662402181,78.453212560818,84.0099937539038,78.4420289855072,78.6130740461035,78.6130740461035,74.2708333333333,71.0200190657769,72.5675675675676,75.2119406614786,76.9230769230769,77.3434872435497,78.101644245142,75.5476190476191,74.6366564824655,73.8866564824655,72.9807692307692,70.889933773387,69.0223166843783,70.0877192982456,69.0223166843783,74.4907424630766,75.408560311284,75.408560311284,72.7483258928571,73.079287031346,76.5025208885378,76.9605013578773,82.0714285714286,75.8739885479977,75.0523138832998,75.5249420650073,83.2258064516129,84.8340570719603,81.2330623306233,82.7577200443787,85.0769600769601,81.2240272006045
"Nolan","TX","Sweetwater","48","353",1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3672839506173,44.8933679245283,44.1241685144124,45.5878426428756,45.3914141414141,48.2806530045155,47.2025535764935,43.8626907073509,42.6490984743412,42.5611083769555,43.1219522614741,44.9,44.9,43.2134570765661,43.2134570765661,47.1157457498539,49.2825951341235,49.0831696136215,47.014589478391,47.4829931972789,47.5845410628019,47.3613704156742,49.0867579908676,49.6766562917841,43.8247711421726,45.6904375778163,49.6100519930676,48.7377760795772,44.7295423023578,44.034499281265,47.593984962406,47.2527472527473
"Choctaw","OK",,"40","023",1853,,,,,,66.4112826181898,69.3983026258523,66.4112826181898,66.4112826181898,65.3343023255814,69.098543618267,70.6726866883117,69.098543618267,70.6726866883117,70.5615733823698,69.5322376738306,73.7623762376238,72.5601604278075,70.8649165202109,70.004648663068,72.009176300578,70.4545454545455,70.9647727272727,70.4545454545455,69.2831727369166,62.1470349957297,56.5590100938823,58.0133456659619,60.2291634421916,64.7382920110193,68.6272321428571,79.5,82.0169595987193,80.3030303030303,71.0714285714286,66.6666666666667,62.5260960334029,61.8489583333333,63.3333333333333,68.3409090909091,69.53125,71.6302934358568,73.5483870967742,69.5,68.4872128305158,65.2427637721755,58.59375,64.8907103825137,57.7629613235213,53.3877007489287,54.5977011494253,57.4614065180103,58.6786199256718,52.8823529411765,52.4973008784414,52.8823529411765,57.3438070880526,62.3446575394131,59.5150802434975,58.4532374100719,59.087382407138,59.087382407138,60.3530210454854,60.804415374171,60.5769230769231,60.3530210454854,60.7216233046976,64.099111866969,65.1113172541744,61.2138336943667,64.0707671957672,60.6957809030348,61.3957597173145,56.8181818181818,65.7388663967611,66.8709677419355,67.741935483871,69.6733278637749,69.2307692307692,69.3508242804018,64.5454545454545,59.3475022517841,56.6666666666667,56.3636363636364,56.6666666666667,56.6666666666667,57.2808924300213,65.9262759924386,59.1182364729459,63.0787037037037,60.6023378549623,63.0907372400756,60.3112996158771,65.6085604973697,67.3076923076923,63.034188034188,58.5664335664336,66.1741713570982
